1	Bptf	Cbfa2t3h	Cdkn2a	Dnmt3a	Eif2b1	Erg	Ets1	Ets2	Etv6	Ezh2	Fli1	Foxo3a	Gata1	Gata2	Gata3	Gfi1	Gfi1b	Hhex	HoxA5	HoxA9	HoxB4	Ikzf1	Kit	Ldb1	Lmo2	Lyl1	Mecom	Meis1	Mitf	Mpl	Mrpl19	Myb	Nfe2	Notch1	Pbx1	Polr2a	Prdm16	Procr	Runx1	Sfpi1	Sh2b3	Smarcc1	Smarcc2	Tal1	Tcf7	Tet2	Ubc	Vwf
Gfi1_064	3.188966665	1.556497065	15	3.417239135	1.881742435	2.790777865	15	3.120933755	2.456844645	6.270470065	-1.400589325	-0.185167045	15	1.245444795	15	-0.786883355	15	3.255815415	15	15	3.167114945	1.162038505	-2.410167855	7.775514695	3.727521365	-0.846381965	15	0.429958305	15	-0.204011565	2.741686445	-1.029214465	0.293129435	15	15	1.829920635	15	15	3.913486885	2.812203225	15	0.731285355	4.832045985	0.400879975	15	5.002142375	-1.829920635	15
Gfi1_066	1.3752162	0.17239852	15	1.22828204	0.46992076	15	15	3.70394421	1.56009009	5.47655816	-1.05665835	-1.22485004	3.46411655	1.67247619	15	-3.82856002	15	0.25476193	15	15	15	0.55104636	-2.56397704	0.42896181	-0.31604704	-2.50204887	15	-1.52748763	15	-0.62604732	1.53095217	-2.21123964	-0.92314162	15	3.07808663	2.20597227	15	15	0.0255491	2.53233655	15	-0.5100678	2.21470668	2.44750423	15	2.098392	-2.20597227	0.08578193
Gfi1_067	2.754897835	2.110943375	15	4.256224425	1.643853015	15	15	4.260998355	2.370851045	5.995281755	0.825573565	1.186978475	15	1.005130715	15	-2.761220115	15	2.966916675	15	15	15	1.642668745	-1.365664165	2.210586725	1.019412925	-0.823692735	15	0.534252745	3.915502755	15	1.533679205	-0.976620215	0.335132145	15	15	2.078838425	15	15	1.678459185	3.578516425	15	0.352516685	5.083793445	0.949604025	15	5.084030905	-2.078838425	0.844463875
Gfi1_068	1.56694685	-2.31303582	15	1.62342265	15	15	15	15	1.68436754	15	-2.73162827	-0.4546584	15	15	15	-4.91746305	15	15	15	15	15	-0.10815077	-4.21144377	0.56626975	-1.33505529	-1.4878106	15	15	15	0.76670716	5.84971381	-2.47542926	-0.97990469	15	15	1.58198504	15	15	-0.91724548	1.43902697	15	-0.27156427	2.21456444	-1.9999395	15	0.82147952	-1.58198504	1.62383461
Gfi1_069	1.55163697	0.6726716	15	15	1.68404068	15	15	3.72818355	0.35182128	5.54472774	-0.20375203	0.47193154	0.79714348	1.34973947	15	-3.79815338	15	15	15	15	15	-0.3667017	-3.18785203	0.63343868	-1.48800954	-1.2423554	15	0.39392887	15	-0.25353058	1.46796075	-2.07147305	1.00927163	15	15	1.90326656	15	15	1.05504663	4.4722432	15	1.36951264	1.70777267	-0.4609672	15	4.83248079	-1.90326656	-1.26833074
Gfi1_070	2.145114195	15	15	15	0.718198945	15	15	1.379598295	0.367246865	4.826239275	-1.870375245	-1.381262845	0.828033745	2.358223835	15	-2.056024445	15	1.588420735	15	15	15	0.902290855	-2.880943065	-0.406892965	0.021273745	-2.102902185	15	-1.740813995	15	-1.530718335	0.327420305	-1.928224385	-0.738080495	15	1.253747685	2.225851955	15	15	0.669738185	3.181945635	15	-0.307234765	1.444341145	-0.774589895	15	2.273424335	-2.225851955	2.502650675
Gfi1_071	2.21285082	0.70729986	15	2.18348883	0.44142328	15	15	1.9247145	1.80948775	5.32548119	-1.77481495	-1.15034296	4.077372	2.20733195	15	-3.72926082	15	3.25766465	15	15	15	0.71271871	-2.53614552	1.70519584	-0.08813347	-2.35305787	15	-0.16274096	15	-1.36448061	3.6562736	-1.37787616	-0.90539769	15	1.23721249	1.25553471	15	15	1.2290813	1.83336031	15	0.04466854	1.91726033	-0.87231469	15	2.72167773	-1.25553471	1.46410167
Gfi1_072	2.74619213	-0.28202142	15	15	2.44988257	15	15	3.19053778	2.75659606	15	2.41984752	0.44372719	1.9883534	0.0110899	3.40958585	-2.45608217	15	2.81552719	15	15	15	2.22346046	-2.34479937	15	2.87747679	-0.22696809	15	1.16450279	15	15	3.71992282	-1.52392291	0.24716168	15	3.00038703	1.3061141	15	15	1.36830643	4.28762576	15	1.04841739	3.60566669	1.31759124	15	4.02183033	-1.3061141	15
Gfi1_073	3.968096855	2.970583215	15	1.476629485	0.185704445	15	15	2.406066525	1.154999815	15	0.159159345	0.142718165	2.356048825	0.435602445	15	-3.347156215	15	15	15	15	15	1.737893415	-2.551628535	1.504422025	0.298559525	-0.866992205	15	-0.362388195	15	0.889066825	1.426695185	-1.228909095	-0.497777775	15	15	1.334839495	15	3.461825115	2.089730795	1.573948095	15	-0.567980335	2.723331405	-0.937136995	15	2.996137355	-1.334839495	15
Gfi1_074	1.70717818	-0.89556651	15	2.96357636	-0.40708806	15	15	1.57241706	1.46641036	5.23043952	-1.06052194	-0.3485524	15	1.10094102	15	-2.48314001	15	1.30443565	15	15	15	1.95694552	-4.15247186	0.65475803	7.71630421	-2.19780928	15	-1.75080869	15	-0.75788947	0.09342359	-1.12522178	-0.32153918	15	3.2827915	2.61686085	15	15	0.75841528	2.99557977	15	-0.78104767	1.94235096	-1.75868279	15	1.03750654	-2.61686085	15
Gfi1_075	2.547008275	0.191337475	15	4.373219985	0.922252165	15	15	3.082356355	2.247834205	4.673755585	1.808665905	0.020052125	2.585993805	3.194327985	15	-2.344679585	6.074854385	3.559398985	15	15	15	-0.113887105	-2.699095935	0.337413205	0.144452475	-0.019572765	15	3.638954895	15	1.739761955	2.827838155	-1.309194405	-0.597373835	15	3.994522795	1.253828465	15	15	1.242359565	4.671426125	15	-0.279823995	2.227093965	-0.700479865	15	4.039758575	-1.253828465	2.510147505
Gfi1_076	2.630361025	0.105881135	15	3.415223805	1.144971435	15	15	2.015807565	2.333169305	15	-1.155944165	-1.024162585	1.169612755	15	2.348739225	-1.341019265	15	15	15	15	2.007229145	0.151505565	-3.140871005	1.833402735	15	-2.288224555	15	-1.321146545	15	-1.003867385	0.665109335	-2.655076385	0.327151555	15	-0.275751825	1.286231995	15	15	1.280512425	2.374336985	15	0.407031525	2.365527115	-0.284202515	15	2.329740795	-1.286231995	15
Gfi1_077	3.129459185	0.690536055	15	2.130500545	1.126392325	15	15	2.347383615	1.619216195	15	-1.464335395	0.119385105	4.088328705	0.378352405	15	-4.193637255	4.427805845	1.597605355	15	15	15	2.151669235	-1.176191075	1.576631635	-0.181690435	-1.698349725	15	-1.580589675	15	-1.670967635	0.881829175	-0.216144635	-0.369349755	15	1.007767755	1.768180155	15	15	1.647430435	2.320155835	15	1.209774435	3.703851075	0.180358845	15	4.325155025	-1.768180155	0.121455525
Gfi1_078	2.117703085	0.457174275	15	1.805008445	1.033841325	1.239754905	15	2.889937945	0.944883405	4.659386435	-1.037203765	-1.725887665	1.459589515	2.157485355	15	-2.358073485	15	15	15	15	15	2.193842395	-3.904534705	1.852336735	1.310774915	2.217785515	15	0.754925055	15	0.547255185	2.048011465	-2.755841585	0.274806085	15	0.640835495	1.492669145	15	15	0.630821445	2.186549175	15	-0.782449925	3.460549595	-0.581996145	15	4.093956905	-1.492669145	0.340283675
Gfi1_079	2.38142081	-0.55121547	15	2.24342374	0.47886683	15	15	3.8555281	0.78576565	5.33749816	-0.12709311	0.18692522	2.1119209	-0.52661837	15	-4.24578861	4.59775003	1.98275447	15	15	4.22562745	-0.31771582	-3.75657306	-0.18971367	-1.35271832	-1.36338512	15	0.02271783	2.22688903	15	0.7416415	-2.08453546	-0.48156554	15	1.29604745	1.26510882	15	15	0.90713274	3.83533954	15	0.19781943	1.60742489	-0.19272903	15	2.74561977	-1.26510882	1.2034075
Gfi1_080	4.126487615	0.196565425	15	1.840890905	0.338399175	15	15	15	15	15	1.009274515	-0.772111745	15	1.936035675	15	-2.300857965	4.704827275	15	15	15	15	1.197821815	-2.905413155	0.874616595	-1.108037575	-1.060229175	15	2.513980665	2.936052895	15	3.185733115	-2.328748445	-0.163987545	15	2.350340055	1.971850925	15	15	1.022931055	4.985880355	15	1.202595355	2.908952995	-0.357489765	15	15	-1.971850925	15
Gfi1_081	3.456330065	0.944361045	15	4.063319735	1.564427865	2.147007085	15	15	1.536808325	15	-1.694169465	0.393071575	15	1.933568865	15	-1.382835305	15	1.268553415	15	15	15	0.619781085	-2.621908135	1.886394105	1.980695455	-1.499855275	15	-0.422343745	15	-0.504312595	3.177109805	-1.419579635	0.082652835	15	6.550181615	1.343682115	15	3.884415335	3.320160375	3.314216045	15	0.301420065	2.630874835	0.114342185	15	4.113505945	-1.343682115	15
Gfi1_082	2.491759985	1.247530105	15	2.195896205	0.670527325	15	15	3.120282385	1.321829295	15	-1.409793465	0.339129175	1.135722465	3.721508165	15	-3.046698385	15	15	15	15	15	1.939801705	-2.210447105	15	0.883743795	-1.583784055	15	-1.352270835	2.446256265	0.425372235	1.808435355	-0.520888765	0.046735165	15	4.355965675	1.807333095	15	15	1.513882405	2.322760035	15	-0.166467625	1.420044585	-0.322458575	15	1.435964245	-1.807333095	4.393995155
MSCV_001	3.805132105	4.032969585	15	4.168030705	1.498999805	2.295869395	15	3.767873865	2.908359085	6.760677995	-0.708079345	0.395086165	15	3.666626375	15	15	5.031441345	1.692357215	15	15	4.822824635	2.568482825	-2.025549255	2.642201675	2.066669305	0.019256585	15	0.227824425	15	1.133016735	1.394848955	-0.140155645	1.410132365	15	4.062354825	0.751564375	15	5.590318285	3.918753415	4.370379915	15	0.279579065	4.150335855	4.093841355	15	3.426286755	-0.751564375	15
MSCV_002	3.59756751	2.86042897	15	3.97478047	1.64237766	3.52803731	15	4.02022929	2.33266309	7.06140911	-0.91476193	-0.38603502	4.5457291	15	15	3.74827457	15	2.23463559	15	15	15	1.66445469	-2.4922252	2.48019477	1.81139029	-0.94685885	15	-0.15089939	15	0.13346684	2.22684264	-0.56418762	1.63491956	8.23395451	2.78911023	1.47973058	15	4.80367547	3.10368695	4.48212253	15	0.51014438	3.90913329	1.97535641	15	4.1741082	-1.47973058	15
MSCV_003	3.79271106	1.85566675	15	2.74445853	3.0118247	4.61084157	15	15	1.92965051	15	-1.20656219	0.04331637	15	1.48190581	15	15	5.34227573	2.47380671	15	15	15	1.05037708	-3.56698342	1.61799806	2.5582149	-0.60867933	15	-1.35897559	3.10359271	0.39159729	15	-1.20562423	0.43981812	15	6.6777323	2.11426756	15	3.22626432	0.57630114	3.04874138	15	0.57747219	2.41838321	0.14630457	15	1.84912572	-2.11426756	15
MSCV_004	4.661184335	2.584063145	15	5.084930545	1.490070115	0.874763355	15	4.690053455	2.691919295	15	-0.693110045	1.362530675	15	2.456015375	3.731257005	6.715580705	6.340360905	3.384702325	15	15	15	1.742236025	-3.342415435	0.445477925	2.434348895	-0.402917225	15	0.484051375	15	2.230310255	2.229986135	-0.942094505	0.133043785	15	15	1.725041925	15	2.887184415	2.661597765	4.982638995	15	0.543422675	3.510384125	0.845763105	15	2.639951905	-1.725041925	15
MSCV_005	3.552906215	3.401432595	15	3.506957005	1.201866795	0.704249275	15	4.234280655	2.708561545	5.668419235	-1.182057285	-0.080689265	15	4.891807445	15	15	2.687087585	0.797213275	15	15	15	1.521186815	-2.400085515	2.206907485	-0.030930065	-0.742575465	15	-0.289202705	15	-0.474036315	2.682526125	-1.056179115	1.298611865	7.586896125	2.554254235	1.433606255	15	3.719012435	2.589840325	3.600180685	15	0.528230825	2.033289025	2.203672455	15	2.337246685	-1.433606255	15
MSCV_006	4.75590607	2.95151263	15	4.15970527	1.25302138	2.61127207	15	4.25728026	2.23129963	6.26667271	-0.77602437	-0.1926908	15	2.65992161	3.42010583	15	2.24158299	3.18958989	15	15	15	2.07673633	-2.71427842	1.50522538	15	-0.56868872	15	-0.75207702	3.84269692	-0.07665751	15	-1.93482223	0.93508193	15	2.34265414	1.61924876	15	15	1.22958233	7.4220062	15	-0.02308731	2.51805769	0.4044407	15	4.40420541	-1.61924876	3.70776574
MSCV_007	3.749616405	2.056358255	15	1.660034745	-0.661838815	1.281699815	15	15	0.515602215	15	-2.933746205	-1.142620575	15	15	15	15	2.531120885	15	15	15	15	15	-3.650806125	1.000246715	0.452155375	-2.262257945	3.365467235	-1.176253895	15	-1.595130595	1.031472595	-2.794636285	-0.094807315	15	15	2.395245505	15	15	0.355062715	7.540970835	15	-1.709945765	0.781239915	0.323213905	15	2.931154395	-2.395245505	15
MSCV_008	2.695050455	1.711382085	15	15	1.120204275	1.977644775	15	15	1.355557545	15	-2.533732805	-0.413322245	2.377676555	9.545792365	15	15	2.384319705	1.131095605	15	15	15	1.239933775	-3.447492205	1.257989425	-0.160874055	-0.734384805	15	-1.114869585	15	-0.393876975	1.882452705	-1.835794485	-0.476968165	15	1.686538615	2.510229325	15	15	1.667389265	3.197069015	15	0.733216925	4.119498205	-0.031773625	15	2.501374295	-2.510229325	15
MSCV_009	2.652250005	2.348204955	15	3.512254455	2.077828155	2.917166065	15	3.618432035	1.525314715	5.648396375	-0.008217405	-0.863958125	3.616940135	3.268379645	15	15	2.475889135	2.087710975	15	15	2.304620205	0.888440165	-3.138896755	0.613394645	1.458832605	-0.583529455	15	0.325437185	15	-0.044495345	0.774979545	-2.816224875	-0.226176065	15	1.778088855	1.848034335	15	15	2.866359655	7.313574865	15	0.301760055	2.717080025	0.372806745	15	1.980184465	-1.848034335	15
MSCV_010	3.225432695	0.850268165	15	3.254659585	0.746032625	1.853112505	15	15	2.973642895	15	-0.542884795	-0.648829525	15	15	2.486534245	3.909502635	2.817067605	1.051825935	15	15	15	2.432161765	-3.392004665	1.455528785	0.522389995	-0.600560085	15	-0.812427285	15	0.382064225	1.668376995	-1.929449575	-0.630597615	15	3.859288775	2.406878695	15	15	2.192889405	4.426471665	15	0.442179545	3.635490445	1.431385085	15	2.979481615	-2.406878695	15
MSCV_011	3.15622076	1.66199085	15	15	0.95195644	1.26859693	15	3.67933827	1.13725527	15	-1.40559175	0.69852876	15	2.2537985	15	15	3.92836881	-0.09888161	1.63177601	15	3.48112239	1.5439695	-3.62786944	0.9213161	0.40345559	-1.22159725	15	-0.71948472	15	-0.69449844	1.12101613	-1.38699861	0.21570175	15	3.07915021	2.22215311	15	2.49110848	3.12309698	3.47831232	15	0.79513373	2.67163875	0.62617316	15	2.50444506	-2.22215311	15
MSCV_012	3.01820968	1.96056596	15	15	3.36472645	2.61499919	15	4.32625908	1.23334946	5.89294451	-1.92292565	-0.46860992	2.91729414	2.15509786	15	15	4.50411075	15	15	15	15	3.11278594	-2.08215032	1.3529347	15	-0.34644942	15	-0.50967532	15	0.08709538	3.30450465	-1.52144775	1.6305602	15	1.69085876	2.04472961	15	15	4.3357708	4.76308428	15	0.25604388	2.52214342	1.99406073	15	5.43348477	-2.04472961	15
MSCV_021	3.537550385	0.439455265	15	2.193564185	2.707206175	15	15	15	1.942293755	15	-0.998425945	-1.123439755	15	2.829738795	15	15	5.066878305	1.741096315	15	15	15	1.317285425	-3.252187015	2.067848455	15	-0.906409915	15	-0.087104045	15	0.717512065	2.534394025	-2.169894635	-0.010034485	15	1.088030885	2.351635815	15	15	1.582844355	4.209015935	15	1.260634615	2.137680055	0.942021415	15	3.502516465	-2.351635815	15
MSCV_024	2.82915847	1.5152273	15	2.23064419	4.80979996	2.97419403	15	3.59075598	2.17934593	15	-1.46950881	-1.05281383	15	3.15977292	15	15	4.77531062	1.90583658	15	15	2.56790826	2.2960517	-2.88745205	1.02118116	1.60801544	-0.97244509	15	-0.9396719	15	-0.00543499	2.65018499	-1.96170231	0.30795239	15	1.91968814	1.64705059	15	15	1.28218302	3.08891263	15	-0.15674512	3.24115477	-0.37792806	15	15	-1.64705059	15
MSCV_030	2.77222601	1.83737432	15	4.26981861	2.42882403	2.12694935	15	2.35581561	1.10349845	15	-1.61227081	-0.01886665	15	4.01312307	6.95074297	15	4.5530837	4.50064364	15	15	15	1.12475928	-3.66708171	1.93439341	1.30786238	-1.77897181	15	0.54302329	15	0.14647511	1.14569675	-1.48242645	0.78183351	15	3.25350538	1.79623365	15	3.70944503	1.76217664	3.39078491	15	-0.08755861	3.82448347	-0.65788552	15	3.37384739	-1.79623365	15
MSCV_031	3.43738051	1.25591846	15	3.27544762	0.31333338	2.41210845	15	1.54892699	1.38895078	15	-1.84486904	-2.21175352	2.98212447	15	1.20433882	15	3.74188055	1.27160767	15	15	15	2.53826926	-3.37326811	15	15	-0.12527472	15	-1.80985716	15	-0.13101369	2.46809412	-1.64665242	-0.15968197	15	1.03096656	1.67554522	15	15	0.63368925	1.63672736	15	-0.37236353	2.27113644	0.18348717	15	2.77804222	-1.67554522	15
MSCV_032	2.85062041	1.28566003	15	2.73986796	3.15529038	15	15	3.59878349	0.72675738	15	-1.91570407	-0.95491377	3.43788093	1.7892999	5.57886944	15	3.50819287	1.57589536	3.44606311	15	15	4.0822831	-3.22252271	0.92694236	1.43787889	-1.2677147	15	1.08996976	15	-0.92387547	2.90765128	-2.05422543	-1.06233385	15	0.71615556	2.00294967	15	15	3.30442747	2.50058184	15	0.47723115	4.02056319	-0.34329997	15	3.72417593	-2.00294967	15
MSCV_033	2.80934882	2.11440568	15	15	1.49644053	3.14345904	15	2.61495836	2.19451562	15	0.06418979	1.47857785	15	3.7414735	3.09867979	15	15	3.297903	3.59510797	15	15	2.58092281	-1.7318671	0.66470808	0.9702055	-0.89938132	15	2.20525644	15	2.07305888	15	-0.71267508	0.44759176	4.45694087	15	1.42808041	15	15	5.03089176	3.45245942	15	1.52973767	4.34461347	1.71909896	15	4.21839129	-1.42808041	15
MSCV_034	2.351838605	0.918716135	15	1.036693635	0.036460215	1.895855645	2.476772345	1.714977195	-0.131858725	4.414552015	-2.987464405	2.106034325	8.077173655	0.496355065	15	15	2.975630415	1.134508905	15	15	15	1.581063295	-3.585627135	-0.150301805	0.786255075	-1.053616715	15	-2.370054285	15	-1.199704405	0.295270845	-0.333032025	0.273633395	15	0.938337845	1.406857115	15	2.320365975	-0.356695705	1.889359255	15	-0.078984255	1.714756145	-2.106521435	15	1.749370895	-1.406857115	0.839783495
MSCV_035	2.686375005	2.806261235	15	3.984603855	3.279456915	15	15	15	0.396079475	15	-2.762744095	-0.939048605	15	1.925017135	15	15	5.133555975	15	15	15	15	1.158897355	-3.294571215	1.086162995	-0.818861845	-1.529798875	15	-1.434744135	3.379744795	0.240847955	1.866467735	-1.560649055	-0.124975155	15	2.431618275	1.319834525	15	3.352381665	2.207091065	4.299026465	15	-0.252357675	3.286540095	0.006492345	15	2.650948905	-1.319834525	15
MSCV_036	2.57406899	2.52141881	15	3.06843918	-0.14862295	0.27310814	15	15	2.17325092	15	-1.66065622	-0.11508018	3.27789519	3.11948075	15	15	3.96134793	1.94513524	15	15	15	0.83748585	-2.94984588	2.32141067	1.83579855	-1.16159374	15	-2.02248049	15	-1.49902447	0.89060235	-2.11773193	-0.04317144	15	0.67266482	1.35895074	15	2.78755319	1.89240023	2.43513041	15	-0.57957924	1.827946	-0.1151967	15	2.47178093	-1.35895074	15
MSCV_037	3.03384461	1.45430227	5.83911772	4.34734476	1.0137424	1.46203636	15	2.92357273	1.77750052	7.1435755	-0.93941094	-0.58436397	15	2.71453394	4.37680517	4.52625796	5.87935024	2.3311954	15	15	15	1.0549711	-2.74296283	1.0788122	1.0231257	-1.29793365	15	0.08339132	15	-0.00571306	1.70839662	-0.6803567	1.20931685	15	5.26109871	1.19343637	15	3.99236591	3.49490733	4.18555755	15	0.20589258	4.03295578	2.27508453	15	2.51602865	-1.19343637	15
MSCV_038	2.8302237	1.36857149	15	3.53874918	1.25220186	2.96615813	15	15	2.22192759	4.30283716	-1.91958116	-1.21432599	3.0982896	15	15	15	2.38741846	1.42693737	15	15	2.23624312	0.58801088	-3.58701762	1.28450189	-0.70305607	-0.66746526	15	-0.54802244	15	0.36045964	1.73539565	-2.47217723	-0.14997585	15	0.22616934	2.14190201	15	15	1.30872373	3.81055389	15	0.07717927	2.40779003	9.28993541	15	3.45326121	-2.14190201	3.48798335
MSCV_039	3.246741045	2.616440035	4.332816645	3.707130065	1.399111335	15	15	3.666779825	2.478895015	6.039165685	-0.116993195	-1.221715885	2.175777125	2.836153305	2.908839355	15	1.143965765	2.083539615	15	15	2.493299135	0.220668065	-2.733779035	-0.539993565	2.164698095	-0.133539425	15	1.210635795	15	1.675827265	2.792896475	-1.721923285	0.561897255	15	1.786776805	2.402879515	15	15	2.714216105	7.600464415	15	1.424389675	3.524922915	0.818988395	15	3.453213805	-2.402879515	15
MSCV_040	3.10726105	0.96812377	15	2.15605845	15	0.87105862	5.05409858	15	1.96968189	15	-0.52662895	1.75875837	15	3.45135317	2.79357485	4.26345357	15	15	15	15	15	0.93019669	-3.24667171	0.58468531	1.45308054	-0.3151271	15	-0.43660627	15	1.29556652	15	-0.29752022	0.94168436	15	15	1.57971549	15	0.94037529	0.99226	2.47105393	15	1.29107361	2.39035917	0.96250117	15	2.21438001	-1.57971549	15
MSCV_041	2.77571124	15	15	2.15703522	0.72111688	15	15	3.23494927	1.43468729	15	-1.85052249	-1.6717968	15	2.84646968	15	15	15	15	15	15	15	0.6304221	-4.23461891	0.91697197	2.11147019	-1.72396096	15	-1.66677219	15	-0.43554882	0.12076893	-1.44375318	-0.25432347	15	1.58782527	1.64079969	15	15	2.99356856	3.14521927	15	0.72975242	2.33647225	-0.3998748	15	2.38173151	-1.64079969	15
MSCV_043	3.33987505	15	15	3.38031117	0.91080402	0.48131887	15	15	2.52463582	15	-0.45666564	0.48857698	15	2.31260009	2.35167184	3.15269096	4.91982198	2.65008808	15	15	3.28413867	2.55029746	-2.42345473	1.93579058	15	-0.0308776	15	-0.53826899	15	1.06479611	1.92987483	-1.16780643	0.30807654	15	15	2.01119309	15	2.7894175	4.52294369	3.29007032	6.4621016	0.63765461	3.83231603	0.48030038	15	1.97605481	-2.01119309	15
MSCV_044	2.768713105	1.438648945	15	3.311833155	2.298796545	4.127805245	7.496279215	15	1.395171755	7.118576415	-1.151036105	-0.311631515	3.668555765	4.455420145	4.421468155	15	5.461534035	3.534402465	4.758394685	15	3.594699695	2.783687895	-2.525004905	2.645642685	2.262518885	-1.107716225	15	-0.279204625	15	0.320844055	0.688715335	-0.596127395	1.571624965	15	2.582630125	1.045650935	15	3.515001105	2.318568555	3.716607455	15	0.755499065	4.548292165	0.341435175	15	2.967621505	-1.045650935	15
MSCV_045	2.02625475	1.56310144	15	1.9922084	1.90975867	4.68727359	15	15	0.99411543	5.57078437	-0.83859141	-0.67314941	0.74457524	15	1.99890974	15	0.58462097	0.95813332	15	15	15	0.215074	-3.43580785	0.80496009	0.76410285	-1.36764608	15	1.07092058	15	-0.19876316	15	-3.30310877	-0.21452743	15	1.90452585	2.03306962	15	15	0.9673662	3.29690096	15	-0.08586529	3.68771162	-0.23605576	15	4.48335829	-2.03306962	15
MSCV_046	3.21140597	1.78844676	15	4.21194507	1.53687833	3.480477	15	3.27688407	0.79340087	4.55225468	-1.21419907	-0.9007028	15	3.55354003	15	15	3.61648988	1.77857579	15	15	2.6028987	1.48917307	-2.95501638	1.05445189	0.57045129	-1.2729806	15	-1.10424716	15	0.03777075	0.63559395	-1.78646271	0.69572345	15	2.11297584	1.32346711	15	15	2.12993643	3.63488761	15	-0.56739793	15	0.44338561	15	2.66948112	-1.32346711	15
MSCV_047	3.69431477	2.5058126	15	3.26422091	1.5995665	3.41396797	7.31950392	3.4586746	1.91568792	11.30187423	0.88936145	1.23757867	4.76823623	2.66128163	4.07830764	3.26068039	5.48185181	15	15	15	3.92879139	2.7207335	-2.20503167	1.59713294	1.09529724	-0.68011378	15	0.39196857	15	2.70150765	1.53448615	-0.5530907	1.60807789	15	3.27386888	1.7940931	15	15	3.15148527	4.44849516	15	0.26438111	3.71567746	0.22618695	15	2.22747153	-1.7940931	15
MSCV_049	3.354096885	1.732494575	15	0.890681295	1.751383395	1.446236585	15	4.522049585	1.239070735	6.047204395	-0.221864805	-0.245014725	3.792122885	2.199485635	15	15	1.826164005	0.342970595	15	15	15	1.152947565	-2.785185645	2.604234015	1.287950455	-0.253606715	15	-0.421929685	15	1.310586815	2.137830185	-1.715530685	1.393687845	15	2.091030995	1.761454705	15	15	0.759869165	3.421855735	15	0.338282435	2.421306125	1.419134395	15	5.126323435	-1.761454705	15
MSCV_052	2.70324778	1.30670932	15	3.15099144	1.02894134	2.52958402	4.20684894	3.93536346	1.19625237	5.57166306	-1.17346529	-0.0303209	1.52380123	3.80128699	15	15	1.72553453	1.37114924	15	15	15	1.83527923	-1.96611944	0.71320057	0.27092059	0.24492849	15	-0.25481322	15	1.16654053	3.42878191	-1.73326334	0.85378023	15	2.25733388	2.04652111	15	15	1.29128568	3.57764664	15	0.81506421	4.49574675	-0.4886998	15	2.88005161	-2.04652111	15
MSCV_053	3.907858505	2.166806245	15	2.956140255	2.354131155	4.978266775	15	2.026927515	1.209777775	15	-1.301130445	1.385380495	15	2.189673365	2.562989315	15	4.054529215	2.260729845	15	15	15	1.681684875	-3.148488895	1.454259095	1.049771775	-0.353482435	15	-0.693074275	3.254484645	1.288897535	3.701349805	-0.568830605	1.735106065	15	3.328040185	1.652890475	15	15	1.698597635	3.694236135	15	0.645038625	3.147829505	0.216510015	15	4.050495215	-1.652890475	15
MSCV_064	2.87308061	1.70272662	15	3.83534472	2.68069935	1.90663205	15	3.60922506	1.44192722	15	-0.9259219	-0.56529033	15	4.34833646	15	15	6.11424578	1.88031513	15	15	15	1.71724414	-2.58013723	1.20891096	0.93702979	-0.24875105	15	0.19621204	15	-0.04097324	2.51209298	-1.60563935	1.84054153	15	2.66591939	1.47927677	15	4.47685821	1.21326805	5.54673193	15	1.25151477	3.78896467	2.30022155	15	1.84323698	-1.47927677	15
MSCV_069	3.357419415	1.772890855	15	2.641945845	4.444345545	2.638382435	15	3.826625845	1.903437525	15	-0.569043735	-0.041698395	15	2.422045055	3.396757655	15	6.337114355	1.353551485	15	15	15	2.144054635	-2.953946365	3.162229665	2.477256475	0.549685165	15	-0.250356585	15	1.077715155	2.229560535	-0.968559825	1.173694595	15	5.247715695	1.566488645	15	15	2.269494415	3.499342975	15	2.735643005	3.406719345	-0.171722335	15	3.781023075	-1.566488645	15
MSCV_070	1.74307464	-1.38911797	15	1.90780808	2.20523417	0.68596292	15	15	-0.07268465	4.56332072	-2.56938765	-1.27388119	15	2.05843652	15	15	0.22666472	15	15	15	15	0.1119676	-3.61609569	1.14378172	-1.64007555	-1.60166714	15	-2.45526956	15	0.20936029	1.34441398	-2.82121671	-1.78031782	15	-0.35439689	2.05234781	15	15	-1.05605959	1.74704201	15	-0.32042052	1.74539428	-0.73147238	15	15	-2.05234781	-2.08951584
MSCV_074	2.53291247	1.22106134	15	15	0.79538434	15	15	3.64519479	2.16838766	15	0.09696712	-0.0012879	2.29315006	-0.06311929	15	15	3.41665323	15	15	15	15	-0.11520392	-3.48155867	2.29627379	-0.45426692	-0.89898913	15	-0.89532116	15	-0.22540765	15	-2.55448692	-0.25244594	15	4.80041117	1.52541989	15	15	2.5942024	5.43921198	15	0.41656969	1.85150259	0.25666075	15	2.4009727	-1.52541989	2.27006451
MSCV_075	3.871743825	2.798442805	15	2.608206145	1.216604655	2.439884575	7.068057185	15	1.875710315	15	-1.106229875	-0.719484975	15	5.732075795	3.889727345	15	3.461859225	1.322632865	15	15	15	1.966483265	-3.248703845	2.082610315	-0.222496315	-0.700829585	15	1.383048985	15	0.472157385	1.452111435	-1.482580655	0.580819005	15	3.681411515	1.452557195	15	4.421816095	1.487560225	3.386324235	15	0.051672175	3.656171505	2.649759435	15	3.858706545	-1.452557195	15
